gkz;haushaltshinweis;haushaltshinweis_name;unterabschnitt;unterabschnitt_name;postengruppe;postengruppe_name;betrag;jahr
40101;5;"außerordentliche Ausgaben";899;"Sonstige wirtschaftliche Unternehmungen";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";0,17;2012
40101;5;"außerordentliche Ausgaben";899;"Sonstige wirtschaftliche Unternehmungen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";15999999,98;2012
40101;5;"außerordentliche Ausgaben";914;Beteiligungen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";4454000,00;2012
40101;5;"außerordentliche Ausgaben";914;Beteiligungen;779;"Investitions- und Tilgungszuschüse zwischen Unternehmungen und marktbestimmten Betrieben der Gemeinde (Abschnitte 85 bis 89) und der Gemeinde";95288,77;2012
40101;5;"außerordentliche Ausgaben";940;Bedarfszuweisungen;298;Rücklagen;723700,00;2012
40101;6;"außerordentliche Einnahmen";000;"Gewählte Gemeindeorgane";298;Rücklagen;65,41;2012
40101;6;"außerordentliche Einnahmen";000;"Gewählte Gemeindeorgane";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";38900,00;2012
40101;6;"außerordentliche Einnahmen";016;"Elektronische Datenverarbeitung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1000000,00;2012
40101;6;"außerordentliche Einnahmen";029;Amtsgebäude;298;Rücklagen;60,72;2012
40101;6;"außerordentliche Einnahmen";029;Amtsgebäude;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3925400,00;2012
40101;6;"außerordentliche Einnahmen";030;Bauamt;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";79000,00;2012
40101;6;"außerordentliche Einnahmen";031;"Amt für Raumordnung und Raumplanung";298;Rücklagen;84,56;2012
40101;6;"außerordentliche Einnahmen";031;"Amt für Raumordnung und Raumplanung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";780700,00;2012
40101;6;"außerordentliche Einnahmen";061;"Sonstige Subventionen";298;Rücklagen;74,65;2012
40101;6;"außerordentliche Einnahmen";061;"Sonstige Subventionen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";6834300,00;2012
40101;6;"außerordentliche Einnahmen";061;"Sonstige Subventionen";877;"Kapitaltransferzahlungen von privaten Organisationen ohne Erwerbszweck";207514,13;2012
40101;6;"außerordentliche Einnahmen";162;Berufsfeuerweheren;298;Rücklagen;51022,38;2012
40101;6;"außerordentliche Einnahmen";162;Berufsfeuerweheren;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";848900,00;2012
40101;6;"außerordentliche Einnahmen";163;"Freiwillige Fuerwehren";298;Rücklagen;1681,08;2012
40101;6;"außerordentliche Einnahmen";163;"Freiwillige Fuerwehren";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1808000,00;2012
40101;6;"außerordentliche Einnahmen";210;"Allgemeinbildende Pflichtschulen, gemeinsame Kosten";298;Rücklagen;165033,42;2012
40101;6;"außerordentliche Einnahmen";210;"Allgemeinbildende Pflichtschulen, gemeinsame Kosten";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2793900,00;2012
40101;6;"außerordentliche Einnahmen";210;"Allgemeinbildende Pflichtschulen, gemeinsame Kosten";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";726728,00;2012
40101;6;"außerordentliche Einnahmen";229;"Berufsbildender Unterricht, Anstalten der Lehrer- und Erziehungsbildung - Sonstige Einrichtungen und Maßnahmen";298;Rücklagen;23,40;2012
40101;6;"außerordentliche Einnahmen";229;"Berufsbildender Unterricht, Anstalten der Lehrer- und Erziehungsbildung - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2772200,00;2012
40101;6;"außerordentliche Einnahmen";240;Kindergärten;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1860000,00;2012
40101;6;"außerordentliche Einnahmen";240;Kindergärten;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";500000,00;2012
40101;6;"außerordentliche Einnahmen";250;Schülerhorte;298;Rücklagen;77,41;2012
40101;6;"außerordentliche Einnahmen";250;Schülerhorte;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2340800,00;2012
40101;6;"außerordentliche Einnahmen";262;Sportplätze;298;Rücklagen;65,48;2012
40101;6;"außerordentliche Einnahmen";262;Sportplätze;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";234300,00;2012
40101;6;"außerordentliche Einnahmen";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2504000,00;2012
40101;6;"außerordentliche Einnahmen";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";1950000,00;2012
40101;6;"außerordentliche Einnahmen";270;Volkshochschuken;298;Rücklagen;49,16;2012
40101;6;"außerordentliche Einnahmen";270;Volkshochschuken;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3920600,00;2012
40101;6;"außerordentliche Einnahmen";270;Volkshochschuken;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";500000,00;2012
40101;6;"außerordentliche Einnahmen";273;Volksbüchereien;298;Rücklagen;1,46;2012
40101;6;"außerordentliche Einnahmen";273;Volksbüchereien;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";65100,00;2012
40101;6;"außerordentliche Einnahmen";280;"Förderung von Universitäten und Hochschulen";298;Rücklagen;34,00;2012
40101;6;"außerordentliche Einnahmen";280;"Förderung von Universitäten und Hochschulen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";964800,00;2012
40101;6;"außerordentliche Einnahmen";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";100000,00;2012
40101;6;"außerordentliche Einnahmen";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";298;Rücklagen;140000,00;2012
40101;6;"außerordentliche Einnahmen";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";7651000,00;2012
40101;6;"außerordentliche Einnahmen";340;Museen;298;Rücklagen;92,31;2012
40101;6;"außerordentliche Einnahmen";340;Museen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3938400,00;2012
40101;6;"außerordentliche Einnahmen";350;"Einrichtungen zur Kunstpflege";298;Rücklagen;1296,00;2012
40101;6;"außerordentliche Einnahmen";350;"Einrichtungen zur Kunstpflege";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";3500000,00;2012
40101;6;"außerordentliche Einnahmen";351;"Maßnahmen zur Kunstpflege";298;Rücklagen;65,00;2012
40101;6;"außerordentliche Einnahmen";351;"Maßnahmen zur Kunstpflege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";325900,00;2012
40101;6;"außerordentliche Einnahmen";363;"Altstadterhaltung und Ortsbildpflege";298;Rücklagen;19,16;2012
40101;6;"außerordentliche Einnahmen";363;"Altstadterhaltung und Ortsbildpflege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";5302500,00;2012
40101;6;"außerordentliche Einnahmen";381;"Maßnahmen der Kulturpflege";298;Rücklagen;33,33;2012
40101;6;"außerordentliche Einnahmen";381;"Maßnahmen der Kulturpflege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";5800,00;2012
40101;6;"außerordentliche Einnahmen";411;"Maßnahmen der allgemeinen Sozialhilfe";298;Rücklagen;166682,70;2012
40101;6;"außerordentliche Einnahmen";411;"Maßnahmen der allgemeinen Sozialhilfe";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1624000,00;2012
40101;6;"außerordentliche Einnahmen";429;"Freie Wohlfahrt - Sonstige Einrichtungen und Maßnahmen";298;Rücklagen;91,14;2012
40101;6;"außerordentliche Einnahmen";429;"Freie Wohlfahrt - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3248600,00;2012
40101;6;"außerordentliche Einnahmen";430;Säuglingsheime;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";186000,00;2012
40101;6;"außerordentliche Einnahmen";430;Säuglingsheime;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";800000,00;2012
40101;6;"außerordentliche Einnahmen";439;"Jugendwohlfahrt - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";200000,00;2012
40101;6;"außerordentliche Einnahmen";489;"Wohnbauförderung - Sonstige Maßnahmen";298;Rücklagen;92,23;2012
40101;6;"außerordentliche Einnahmen";489;"Wohnbauförderung - Sonstige Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3902100,00;2012
40101;6;"außerordentliche Einnahmen";501;Umweltschutzamt;298;Rücklagen;4692,59;2012
40101;6;"außerordentliche Einnahmen";501;Umweltschutzamt;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2155000,00;2012
40101;6;"außerordentliche Einnahmen";501;Umweltschutzamt;829;"Sonstige Einnahmen";8,86;2012
40101;6;"außerordentliche Einnahmen";501;Umweltschutzamt;875;"Kapitaltransferzahlungen von Unternehmungen (ohne Finanzunternehmungen)";106457,31;2012
40101;6;"außerordentliche Einnahmen";512;"Sonstige medizinische Beratung und Betreuung";298;Rücklagen;17,00;2012
40101;6;"außerordentliche Einnahmen";512;"Sonstige medizinische Beratung und Betreuung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";9300,00;2012
40101;6;"außerordentliche Einnahmen";523;Lärmbekämpfung;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";106300,00;2012
40101;6;"außerordentliche Einnahmen";530;Rettungsdienste;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";400000,00;2012
40101;6;"außerordentliche Einnahmen";610;Bundestraßen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";4800000,00;2012
40101;6;"außerordentliche Einnahmen";611;Landesstraßen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";272000,00;2012
40101;6;"außerordentliche Einnahmen";612;Gemeindestraßen;298;Rücklagen;140,89;2012
40101;6;"außerordentliche Einnahmen";612;Gemeindestraßen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";40992300,00;2012
40101;6;"außerordentliche Einnahmen";612;Gemeindestraßen;817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";66188,91;2012
40101;6;"außerordentliche Einnahmen";612;Gemeindestraßen;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";1200000,00;2012
40101;6;"außerordentliche Einnahmen";629;"Allgemeiner Wasserbau - Sonstige Maßnahmen";298;Rücklagen;45,20;2012
40101;6;"außerordentliche Einnahmen";629;"Allgemeiner Wasserbau - Sonstige Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";143400,00;2012
40101;6;"außerordentliche Einnahmen";630;Bundesflüse;298;Rücklagen;34,43;2012
40101;6;"außerordentliche Einnahmen";630;Bundesflüse;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";805400,00;2012
40101;6;"außerordentliche Einnahmen";639;"Schutzwasserbauten - Sonstige Einrichtungen und Maßnhamen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";23000,00;2012
40101;6;"außerordentliche Einnahmen";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";298;Rücklagen;69,41;2012
40101;6;"außerordentliche Einnahmen";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1462300,00;2012
40101;6;"außerordentliche Einnahmen";651;"Sonstige Schienenwege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";638000,00;2012
40101;6;"außerordentliche Einnahmen";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";298;Rücklagen;53,55;2012
40101;6;"außerordentliche Einnahmen";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";219800,00;2012
40101;6;"außerordentliche Einnahmen";812;WC-Anlagen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";185000,00;2012
40101;6;"außerordentliche Einnahmen";814;Straßenreinigung;298;Rücklagen;16,49;2012
40101;6;"außerordentliche Einnahmen";814;Straßenreinigung;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";784300,00;2012
40101;6;"außerordentliche Einnahmen";815;"Park- und Gartenanlagen, Kinderspielplätze";020;"Maschinen und maschinelle Anlagen";1170,00;2012
40101;6;"außerordentliche Einnahmen";815;"Park- und Gartenanlagen, Kinderspielplätze";040;Fahrzeuge;15500,00;2012
40101;6;"außerordentliche Einnahmen";815;"Park- und Gartenanlagen, Kinderspielplätze";298;Rücklagen;50969,04;2012
40101;6;"außerordentliche Einnahmen";815;"Park- und Gartenanlagen, Kinderspielplätze";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";3245900,00;2012
40101;6;"außerordentliche Einnahmen";815;"Park- und Gartenanlagen, Kinderspielplätze";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";2500,00;2012
40101;6;"außerordentliche Einnahmen";816;"Öffentliche Beleuchtung und öffentliche Uhren";298;Rücklagen;48,08;2012
40101;6;"außerordentliche Einnahmen";816;"Öffentliche Beleuchtung und öffentliche Uhren";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";4381300,00;2012
40101;6;"außerordentliche Einnahmen";816;"Öffentliche Beleuchtung und öffentliche Uhren";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";500000,00;2012
40101;6;"außerordentliche Einnahmen";840;Grundbesitz;000;"Bebaute Grundstücke";7475602,57;2012
40101;6;"außerordentliche Einnahmen";840;Grundbesitz;001;"Unbebaute Grundstücke";3033014,67;2012
40101;6;"außerordentliche Einnahmen";840;Grundbesitz;298;Rücklagen;36,34;2012
40101;6;"außerordentliche Einnahmen";840;Grundbesitz;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";1345000,00;2012
40101;6;"außerordentliche Einnahmen";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";6780200,00;2012
